epoch,loss,loss_main,loss_int,loss_grad,loss_branch,loss_route,g_mean,g_std,mask_mean,mask_std,e_base_l1,res_vis,res_ir,cap_l1,vis_u_l1,ir_u_l1,diff_l1,e_vis,e_ir,p_vis,p_ir,y_vis_mean,y_vis_std,ir_mean,ir_std,health
60,0.0512627864151406,0.027741567137799843,0.023172466286725285,0.006537879604062497,0.018208071655433932,0.28968023727921877,0.6804559342071217,0.3444366259198515,0.6804895557704664,0.45815523671789044,0.050479868773509615,0.0859320220612392,0.0475530568219605,0.11269473634204086,0.08473331221834379,0.09913774998355455,0.16491535656592426,0.12543880861668455,0.14649457140129155,0.4614214862094206,0.5385785133612543,0.30991045976815673,0.20590676763514223,0.2511013042436642,0.18931129389629214,OK
61,0.051348236258648164,0.027731436911840684,0.0235482854936339,0.00664075070825525,0.018114306467572967,0.2888015336206122,0.6803886883255957,0.3449106153820743,0.6803491674050564,0.4587732651869074,0.05039202471544333,0.08552158854696072,0.04722504842789376,0.11194866269576449,0.08444176824474964,0.09890962516417165,0.1644641881336828,0.12486344778916987,0.14555363546685726,0.4617446264585241,0.5382553743285721,0.3124485426053566,0.20570601598054422,0.250583357348734,0.18925112434903255,OK
62,0.05154884113323073,0.028123042919636132,0.02333515796571129,0.0065204602743623085,0.017954796921609402,0.2878454785709049,0.6774501783364103,0.3470552005544573,0.6774850446923154,0.46010506217505465,0.050376842954472194,0.08545575726057301,0.04793290560561962,0.11234713089959819,0.08469821671907211,0.09963346833512993,0.16550534426951322,0.1254069011430351,0.14645278288357827,0.4613093104826159,0.5386906905191429,0.3125271266963588,0.2066190925752129,0.2533965717558386,0.18908376835224008,OK
63,0.050665609008606886,0.027407725213603133,0.022893393207073103,0.0065406960279245875,0.017866805770478042,0.2849836012109273,0.6794152816876071,0.3472694473750308,0.6794418629263344,0.4589605069532543,0.05031344849093049,0.08559452663628565,0.0473512491437138,0.11174423294085988,0.08450506170507238,0.09931935162461247,0.16490544400223736,0.1252452723529874,0.14545999614058994,0.4627871391009025,0.5372128596826762,0.3122663895050589,0.20712856883082498,0.2511621363201634,0.1881699099295995,OK
64,0.051605114008949585,0.027979674251551102,0.02343490349055052,0.006740830195950297,0.017990079253357428,0.28722436175125987,0.6768933164687002,0.347325717361749,0.6768821993795764,0.45981464816742584,0.05039639626087404,0.08498931181083778,0.04773551551792838,0.11136550046637708,0.08415500666735982,0.09933602802750587,0.16474433960605497,0.12473560985074897,0.1454160758087329,0.46177301519200437,0.5382269843428934,0.3122318265747194,0.2059569092554634,0.24990748584556693,0.18872684049828142,OK
65,0.05111191571787411,0.02786074709124854,0.02341381119371874,0.006527487550820766,0.01777891800174264,0.2840902076012232,0.6790590347075949,0.3467899569872619,0.6789718282466032,0.45849531023156026,0.05043360264021523,0.08445603504669623,0.04705878194434946,0.11037412086347428,0.08371401828180412,0.0990334526688254,0.16392257230049995,0.12353370651727964,0.14419105688349254,0.4613818201054187,0.5386181789285996,0.31139279828638305,0.20488931742213926,0.2528692208776096,0.1916642238308831,OK
66,0.051500659431515335,0.028151183412605973,0.02381367277743078,0.0066655640728494414,0.018005864769622845,0.2824497117805166,0.6778857542687103,0.3495108108131253,0.677906621475609,0.45969070390421374,0.050386392970939504,0.08483539731884632,0.04737067055784497,0.11072023441883123,0.08400355376043812,0.09947128004493977,0.16480956965384363,0.12434103007183499,0.14488251039496705,0.46176708903776353,0.5382329117493326,0.3126499566639743,0.2071659690817865,0.252495176276239,0.18940517756224823,OK
67,0.05113764670716614,0.02783596154418634,0.02303454582719188,0.006586532773576355,0.017622940522917106,0.2847093614925142,0.6791822752174066,0.34664893295226834,0.6791027472729013,0.45885133271028444,0.05021485794527906,0.08447361086793735,0.046831294666139445,0.10976911745831316,0.08326737434208607,0.09879710445670234,0.16325354740685488,0.12359412916067268,0.1437180601462883,0.462422509511121,0.5375774909182042,0.313311431391471,0.2065764062938427,0.2504402427505903,0.19024278770009725,OK
68,0.050900225141862716,0.027839932027792766,0.02343467447855303,0.006466703759987099,0.017643596896497,0.28147371175910246,0.6764519848958069,0.3490832916864542,0.6765463068848755,0.45895003861024314,0.04996652410579186,0.08345221313966565,0.04715131673657773,0.10907218622274044,0.08274815901040601,0.09838988310864277,0.16227615860795058,0.122420719226583,0.1433366020204497,0.46045597564844953,0.539544023457123,0.31107393586907495,0.20536793017086863,0.2536298812759452,0.19049482657557346,OK
69,0.05057235524094119,0.027526006498346096,0.02326657393212695,0.006484979540159946,0.01755416350012102,0.28118339896488304,0.6789611676374689,0.3492173704923559,0.6789916561645907,0.45920203824718747,0.05009092600727711,0.08389577723028852,0.046601809668583884,0.1090084834903085,0.08288563363978557,0.0986027310178632,0.16258561679152023,0.12283778946403982,0.1431606890989237,0.46172720490812824,0.5382727957000824,0.3132381108449716,0.2065935257066484,0.2524837096090935,0.18935132696598517,OK
70,0.05085576297704126,0.027805816073592254,0.02343283702886584,0.0065359486000598965,0.01755181065730366,0.2799039225654156,0.6768648401886618,0.3507521504006323,0.6768475837495719,0.4597842674009225,0.050273497104823664,0.0835281897644822,0.047021178909916195,0.10886984546573794,0.08287060792062606,0.09875458635452415,0.16276561394602168,0.12264844622252798,0.14323838419165788,0.4612734255527391,0.5387265735886105,0.3106257552180399,0.20590241110267615,0.2526583064969133,0.1904711603295474,OK
71,0.050650889883522225,0.027686838069561723,0.023500074527370615,0.006481384509662334,0.017452128521096306,0.2791627657298996,0.6817782160614719,0.3480960068081607,0.6817894863481281,0.45764347535221517,0.05009635937224631,0.08431230233657976,0.04590595245813014,0.10833088043822246,0.0828264061482299,0.0986236817195636,0.162552890174386,0.12282478135852826,0.14223136254647772,0.46322582824891356,0.5367741720015261,0.3146007963481928,0.20730692292211436,0.2533592193567452,0.18894365185699544,OK
72,0.05095978898062211,0.028179335713695113,0.023200283679520848,0.006555299684382966,0.017391558146240618,0.2746241849725272,0.6780091028253571,0.35270860197306536,0.6780207898794245,0.4592453906802284,0.05021490115059667,0.08368825623128308,0.04695422851032212,0.10866527292443638,0.0830944729756479,0.09917133972317088,0.16338902409551812,0.1226885255251755,0.14363582637988362,0.4606887390490483,0.5393112614518311,0.3138591714766847,0.2083475351029513,0.25483983364246904,0.19069609446685856,OK
73,0.05037805413668539,0.027911821177893398,0.023425101791145136,0.006283781383888704,0.0172364178883965,0.27335153858200845,0.677148832314584,0.3535253524172063,0.6771493526924701,0.4596670389461632,0.050298437288328376,0.08315990925604412,0.04682424267818805,0.10795599415379555,0.08283527430688062,0.09885707633549712,0.16273216792300682,0.12199596157308672,0.14292438802312687,0.46026831918976313,0.5397316817762184,0.31019115032983713,0.20656151219862565,0.2538647893167773,0.19120460772822026,OK
74,0.04918675813130757,0.026992517914779548,0.022519373268980226,0.006153871904273763,0.017106483963241024,0.2723473173623182,0.6790760760905505,0.35280056709215707,0.6791336921369042,0.45878963617860624,0.050219359093246194,0.08397992901137324,0.046466692027692894,0.10793912805178586,0.0828769338660452,0.09913552813634438,0.1631410278800298,0.12279055479551707,0.1427723519763454,0.46203025703241274,0.5379697426455934,0.3118690096673702,0.20532229924652756,0.2508395235685884,0.1880747659438226,OK
75,0.05051544504318418,0.02788730281307882,0.023468794331339155,0.006404869895683331,0.017134161498330507,0.274101018851974,0.6775086947134277,0.3533099752371194,0.6774927207401821,0.4595799279742453,0.050259601919590925,0.08359087697741222,0.04663996525569444,0.10780725798078802,0.08272189722985637,0.09887429348238948,0.16262625916307571,0.12255977290947469,0.14261346505362305,0.46203868472132503,0.5379613149924581,0.31109084659406977,0.2052767128110075,0.25261669053214225,0.19011902871752986,OK
76,0.05005602262878404,0.027672049582187906,0.022886845070224742,0.006365838313742461,0.01713417598917311,0.2711621631486934,0.6787044977297445,0.35395143380542904,0.6787144439060147,0.4591656105787385,0.050313141724678365,0.08422327949917044,0.04652098817404221,0.10800872263716621,0.08298170371573656,0.09930687155328592,0.16323255481911736,0.12325482014097086,0.14293976024347765,0.46268723277198454,0.5373127673711239,0.31233162750430754,0.20528160645609714,0.25379967580394014,0.1912560628867951,OK
77,0.05104046049086201,0.028456704688816368,0.023870139277684374,0.006588072999014932,0.017111691837461772,0.26875103181865323,0.672477602135806,0.35785604313928254,0.6724535994598416,0.4615013134293482,0.050595966627260076,0.08313836371984516,0.047908264832819354,0.10832146992560338,0.08323879166095913,0.09979668965323919,0.1640147840311261,0.1229155207900297,0.14406563190459346,0.46034920122586237,0.5396507991319086,0.31243872263279854,0.20741257156465664,0.25342147787507413,0.18899181800014547,OK
78,0.05053786278701201,0.02796816020434787,0.023266266959317987,0.006612887947863731,0.017100044671504222,0.26918374594090794,0.6771782040238238,0.3559995177699452,0.677118257600434,0.45983609392577146,0.050496746932401235,0.08379662558794165,0.046791214399746345,0.10788983244354985,0.0829956815594814,0.09947110688378688,0.1634009682080325,0.12295143049554665,0.1431980426428842,0.4616872587052285,0.5383127408296693,0.3136058954738912,0.20551849891837476,0.2531748639971984,0.18986816321458277,OK
79,0.05033492482304215,0.028124300925125953,0.02373020313423024,0.006356756431514583,0.017023099759662923,0.2662123183206636,0.6748871453741447,0.357861729658523,0.6749435673598625,0.46031033502621094,0.050466954855679896,0.0833500193841174,0.04706019813492268,0.10750061561580465,0.0828693412772032,0.09938107853999087,0.16309553932170479,0.12260957335939213,0.14289674834579694,0.4613601068059365,0.5386398934087261,0.312384226295699,0.20566164511664004,0.2514033959764822,0.1906667402526196,OK
80,0.0496518645314824,0.027584506486098663,0.023148856752430225,0.0062384565242332496,0.016720583255426223,0.2669361967320631,0.6741565464853811,0.3577620184400073,0.6741508593937071,0.46091644925659014,0.05055193049388201,0.08288555832452275,0.04706103229472617,0.10714689900680464,0.08235174478316794,0.09917247579807566,0.16234270206877308,0.12208808246566182,0.14268459361784455,0.4607271983915446,0.5392728012864616,0.3104260722700717,0.20678943906332695,0.25193076766803774,0.18946217996876638,OK
